timestamp,open,high,low,close,volume,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-03-06 04:00:00,63263.22,66761.1,63263.21,66676.46,15208.16062,56.50203460268807,1060.4494070480432,-551.0110227500893,1611.4604297981325
2024-03-06 08:00:00,66676.46,67641.1,66041.63,67301.31,14316.87745,58.24794295960075,1168.5490779196334,-354.32908150279945,1522.8781594224329
2024-03-06 12:00:00,67301.31,67592.31,64664.92,66481.12,21399.96424,55.12050251870671,1174.4974915321873,-278.70453431219653,1453.2020258443838
2024-03-06 16:00:00,66481.12,67465.0,66221.1,66739.48,10674.76219,55.92331273484399,1186.383257279551,-213.4550148518665,1399.8382721314174
2024-03-06 20:00:00,66739.49,67363.58,65714.17,66074.04,7643.20349,53.27971652222356,1129.091897027145,-216.5971000834179,1345.688997110563
2024-03-07 00:00:00,66074.04,66467.88,65551.0,65847.29,7749.00312,52.37123083805329,1053.2500404530147,-233.95116532603856,1287.2012057790532
2024-03-07 04:00:00,65847.3,66469.05,65657.59,66387.78,6679.10619,54.368541338226045,1024.942944385497,-209.80660911484506,1234.749553500342
2024-03-07 08:00:00,66387.77,67275.2,66341.11,66905.34,8562.6623,56.26006627746438,1032.371596248442,-161.9023658015201,1194.2739620499622
2024-03-07 12:00:00,66905.34,67899.0,66541.1,67260.01,13605.46645,57.558404538538554,1054.719610143933,-111.6434815248233,1166.3630916687564
2024-03-07 16:00:00,67260.01,67980.0,67012.0,67498.02,9547.44499,58.44973543568389,1079.1956938495787,-69.73391825534213,1148.9296121049208
2024-03-07 20:00:00,67498.03,67914.74,66810.32,66823.17,6916.20385,54.92738230910362,1032.2393982474532,-93.35217108597408,1125.5915693334273
2024-03-08 00:00:00,66823.18,67256.18,66757.0,67156.09,5636.13131,56.32566181750572,1010.2445866133494,-92.27758617606241,1102.5221727894118
2024-03-08 04:00:00,67156.09,67640.45,66782.22,67223.02,5528.83778,56.617045987804694,986.838570813241,-92.54688158093677,1079.3854523941777
2024-03-08 08:00:00,67223.02,67753.4,67038.71,67741.21,6407.54695,58.90317521974547,998.5915946642926,-64.63508618390824,1063.2266808482009
2024-03-08 12:00:00,67741.22,69990.0,67150.0,67617.6,22754.678982,58.116437624715665,986.5592162608227,-61.33397166990267,1047.8931879307254
2024-03-08 16:00:00,67617.6,68864.0,66082.66,68863.99,22384.90145,63.42162404878891,1065.3164215998695,13.938586935315243,1051.3778346645543
2024-03-08 20:00:00,68864.0,69379.0,67807.58,68124.19,11549.83637,58.671253803026865,1055.8650420609483,3.5897659171150735,1052.2752761438333
2024-03-09 00:00:00,68124.2,68279.0,67861.1,68247.34,3976.42864,59.218842433947124,1046.251396643711,-4.819103600097833,1051.0705002438087
2024-03-09 04:00:00,68247.34,68541.1,68133.27,68288.64,3391.79959,59.41306013960223,1030.0908323237236,-16.783734336068164,1046.8745666597918
2024-03-09 08:00:00,68288.64,68453.12,67933.93,68299.99,4166.2641,59.47018621280162,1006.5959077730367,-32.222927109404054,1038.8188348824408
2024-03-09 12:00:00,68300.0,68521.1,68100.01,68288.2,3154.11941,59.37669587740371,975.7765120963013,-50.43385822891173,1026.210370325213
2024-03-09 16:00:00,68288.19,68325.0,68000.0,68193.51,3079.82488,58.580182390570634,932.9566834368015,-74.60294951072922,1007.5596329475308
2024-03-09 20:00:00,68193.51,68433.17,68193.51,68313.27,2104.46081,59.32339683177584,898.329903906575,-87.38378323276459,985.7136871393396
2024-03-10 00:00:00,68313.28,69216.0,68200.0,69136.79,7144.0803,64.09445321757632,926.6571859965043,-47.245200914268366,973.9023869107726
2024-03-10 04:00:00,69136.78,69659.47,69024.62,69347.16,5397.01526,65.21681671885781,955.0723820954881,-15.064003852227643,970.1363859477158
2024-03-10 08:00:00,69347.16,69887.61,69162.0,69568.46,7712.18719,66.4064422636902,984.1045456249412,11.174527741780366,972.9300178831609
2024-03-10 12:00:00,69568.45,69833.33,68641.1,69194.83,8240.59115,62.51871316084491,965.830433910116,-5.6796671784359205,971.5101010885519
2024-03-10 16:00:00,69194.83,69768.58,69111.89,69400.19,4006.35572,63.77406142865777,956.8884895875672,-11.69728920078785,968.585778788355
2024-03-10 20:00:00,69400.19,69470.01,68094.75,68955.88,5904.43873,59.15754098080434,903.5344478580664,-52.04106474423088,955.5755126022973
2024-03-11 00:00:00,68955.88,68955.9,67024.96,68604.42,9122.59767,55.721428070933456,823.3994641912868,-105.7408387288084,929.1403029200952
2024-03-11 04:00:00,68604.41,71298.0,68445.91,71019.99,17348.195928,69.03418995722743,943.9272181367851,11.829532173351822,932.0976859634333
2024-03-11 08:00:00,71019.99,72226.3,71019.99,71487.2,16023.350068,70.85915237174153,1064.8711026452365,106.2187333454425,958.652369299794
2024-03-11 12:00:00,71487.21,72661.1,71304.2,72010.0,15581.872268,72.79149565116366,1189.1972674009157,184.43591848089727,1004.7613489200185
2024-03-11 16:00:00,72010.01,72800.0,71760.0,71970.0,11603.115722,72.3959419795585,1269.8608179371076,212.0795752136712,1057.7812427234364
2024-03-11 20:00:00,71970.0,72750.0,71836.36,72078.1,5613.69407,72.82570929174084,1327.2107698621985,215.54362171100956,1111.667148151189
2024-03-12 00:00:00,72078.1,72470.41,71400.0,71619.0,6941.41973,67.98467918709886,1320.3947974973853,166.982119476957,1153.4126780204283
2024-03-12 04:00:00,71619.0,72355.15,71301.0,72121.1,6922.6066,70.30924533310608,1340.0609753027675,149.3186378258713,1190.7423374768962
2024-03-12 08:00:00,72121.1,72376.0,71388.0,72023.82,7323.42979,69.25998211356892,1332.437371300679,113.35602705902625,1219.0813442416527
2024-03-12 12:00:00,72023.82,73000.0,70800.0,71703.41,17116.478251,65.7780508254915,1285.7202186346549,53.3110995144018,1232.409119120253
2024-03-12 16:00:00,71703.41,71829.11,68620.82,71349.99,24015.90765,62.071259618709405,1206.2733301511907,-20.908631175249866,1227.1819613264406
2024-03-12 20:00:00,71349.99,71550.05,70607.86,71452.01,6463.70467,62.72427306754683,1138.4202599131386,-71.00936113064176,1209.4296210437803
2024-03-13 00:00:00,71452.0,72217.79,71333.31,72057.43,6367.1435,66.41916180939438,1120.5811848273297,-71.0787489731606,1191.6599338004903
2024-03-13 04:00:00,72057.43,73182.22,71920.0,72855.16,8445.987492,70.56007217176226,1157.4711267421226,-27.351045646694274,1184.8221723888169
2024-03-13 08:00:00,72855.15,73650.25,72820.0,73065.41,9588.448875,71.55562753733089,1189.9550285073637,4.106284894837472,1185.8487436125263
2024-03-13 12:00:00,73065.4,73180.0,71634.52,72634.95,14039.65954,66.59058485967819,1167.5059483689402,-14.674236194869081,1182.1801845638092
2024-03-13 16:00:00,72634.95,73394.19,72350.0,73349.24,8727.85823,70.27619992688565,1193.593125487052,9.130352738594183,1184.4627727484578
2024-03-13 20:00:00,73349.24,73410.22,72788.15,73072.41,5490.61401,67.18289262621971,1178.3462913147814,-4.893185146941278,1183.2394764617227
2024-03-14 00:00:00,73072.4,73288.3,72500.0,73267.08,5469.57319,68.2415245884131,1168.5015489710931,-11.790341992503727,1180.2918909635969
2024-03-14 04:00:00,73267.08,73777.0,72680.0,73224.0,7734.903346,67.72089512373712,1144.035593585344,-29.005037902602226,1173.0406314879463
